,Artist Name,Song Title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
153,Linkin Park,Numb,0.496,0.863,9.0,-4.153,1.0,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587.0,4.0
154,Maroon 5,She Will Be Loved,0.651,0.663,0.0,-5.569,0.0,0.0281,0.228,0.0,0.0994,0.465,102.0,audio_features,4llK75pXNWZz6KAho2Gp16,spotify:track:4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16,259453.0,4.0
155,Dido,White Flag,0.509,0.538,5.0,-6.835,1.0,0.0379,0.306,5.03e-06,0.091,0.284,170.111,audio_features,3adnLFXKO5rC1lhUNSeg3N,spotify:track:3adnLFXKO5rC1lhUNSeg3N,https://api.spotify.com/v1/tracks/3adnLFXKO5rC1lhUNSeg3N,https://api.spotify.com/v1/audio-analysis/3adnLFXKO5rC1lhUNSeg3N,240600.0,4.0
156,Los Lonely Boys,Heaven,0.653,0.816,11.0,-6.373,1.0,0.0638,0.376,1.61e-06,0.0754,0.802,91.894,audio_features,1XcUn5PE9d42zWamWgRG2x,spotify:track:1XcUn5PE9d42zWamWgRG2x,https://api.spotify.com/v1/tracks/1XcUn5PE9d42zWamWgRG2x,https://api.spotify.com/v1/audio-analysis/1XcUn5PE9d42zWamWgRG2x,226960.0,4.0
157,No Doubt,It's My Life,0.606,0.75,8.0,-4.535,0.0,0.0306,0.00264,0.000788,0.321,0.771,126.316,audio_features,2fOxxLz9JVe53itq6pfBak,spotify:track:2fOxxLz9JVe53itq6pfBak,https://api.spotify.com/v1/tracks/2fOxxLz9JVe53itq6pfBak,https://api.spotify.com/v1/audio-analysis/2fOxxLz9JVe53itq6pfBak,225867.0,4.0
158,Ashlee Simpson,Pieces of Me,0.532,0.807,2.0,-4.301,1.0,0.057,0.0584,0.0,0.114,0.759,87.183,audio_features,7yXibbAYi4to5oQTeO738f,spotify:track:7yXibbAYi4to5oQTeO738f,https://api.spotify.com/v1/tracks/7yXibbAYi4to5oQTeO738f,https://api.spotify.com/v1/audio-analysis/7yXibbAYi4to5oQTeO738f,217440.0,4.0
159,JoJo,Leave (Get Out),0.697,0.565,5.0,-6.899,1.0,0.201,0.161,4.73e-05,0.082,0.457,87.043,audio_features,3DOxMCaNBNvnjSzpHUSjE3,spotify:track:3DOxMCaNBNvnjSzpHUSjE3,https://api.spotify.com/v1/tracks/3DOxMCaNBNvnjSzpHUSjE3,https://api.spotify.com/v1/audio-analysis/3DOxMCaNBNvnjSzpHUSjE3,242840.0,4.0
160,Kelis,Milkshake,0.891,0.77,1.0,-6.124,1.0,0.0439,0.00862,0.0315,0.155,0.819,112.997,audio_features,2s0ouHqJebHfiQ6C1GUFJd,spotify:track:2s0ouHqJebHfiQ6C1GUFJd,https://api.spotify.com/v1/tracks/2s0ouHqJebHfiQ6C1GUFJd,https://api.spotify.com/v1/audio-analysis/2s0ouHqJebHfiQ6C1GUFJd,182627.0,4.0
161,Ludacris,Splash Waterfalls,0.734,0.846,11.0,-6.102,1.0,0.409,0.101,0.0,0.233,0.702,145.894,audio_features,2T8hXV9LUZMDBKR5RALGEa,spotify:track:2T8hXV9LUZMDBKR5RALGEa,https://api.spotify.com/v1/tracks/2T8hXV9LUZMDBKR5RALGEa,https://api.spotify.com/v1/audio-analysis/2T8hXV9LUZMDBKR5RALGEa,290760.0,4.0
162,Kanye West,Jesus Walks,0.637,0.834,3.0,-4.686,0.0,0.323,0.614,0.0,0.317,0.715,87.312,audio_features,5g1vtHqi9uV7xtYeCcFOBx,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,193733.0,4.0
