,Artist Name,Song Title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Bell Biv DeVoe,Do Me!,0.716,0.772,10.0,-6.816,0.0,0.037,0.134,2.15e-06,0.35,0.671,107.823,audio_features,3an1aoJKoBXJKoIfdDbVwf,spotify:track:3an1aoJKoBXJKoIfdDbVwf,https://api.spotify.com/v1/tracks/3an1aoJKoBXJKoIfdDbVwf,https://api.spotify.com/v1/audio-analysis/3an1aoJKoBXJKoIfdDbVwf,272440.0,4.0
11,Michael Bolton,How Am I Supposed to Live Without You,0.541,0.44,10.0,-12.206,1.0,0.031,0.191,0.0,0.114,0.232,140.273,audio_features,3RMeOetCdXttthQK0clPuz,spotify:track:3RMeOetCdXttthQK0clPuz,https://api.spotify.com/v1/tracks/3RMeOetCdXttthQK0clPuz,https://api.spotify.com/v1/audio-analysis/3RMeOetCdXttthQK0clPuz,255667.0,4.0
12,Technotronic,Pump Up the Jam,0.885,0.844,10.0,-9.225,0.0,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,audio_features,21qnJAMtzC6S5SESuqQLEK,spotify:track:21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/tracks/21qnJAMtzC6S5SESuqQLEK,https://api.spotify.com/v1/audio-analysis/21qnJAMtzC6S5SESuqQLEK,320307.0,4.0
13,Paula Abdul,Opposites Attract,0.783,0.842,1.0,-8.838,1.0,0.054,0.0337,2.57e-06,0.0519,0.933,117.79,audio_features,7z38bideBRvGAgjXe2SECm,spotify:track:7z38bideBRvGAgjXe2SECm,https://api.spotify.com/v1/tracks/7z38bideBRvGAgjXe2SECm,https://api.spotify.com/v1/audio-analysis/7z38bideBRvGAgjXe2SECm,265373.0,4.0
14,Janet Jackson,Escapade,0.806,0.954,1.0,-6.741,1.0,0.0514,0.0259,0.000617,0.176,0.701,115.229,audio_features,5HAv1Ckfe50DUjv8ghwTrz,spotify:track:5HAv1Ckfe50DUjv8ghwTrz,https://api.spotify.com/v1/tracks/5HAv1Ckfe50DUjv8ghwTrz,https://api.spotify.com/v1/audio-analysis/5HAv1Ckfe50DUjv8ghwTrz,283934.0,4.0
15,Heart,All I Wanna Do Is Make Love to You,0.626,0.746,7.0,-8.832,1.0,0.0282,0.16,0.0,0.0618,0.8,102.896,audio_features,5YjKdeES9QRJ8NmF4Xc8pV,spotify:track:5YjKdeES9QRJ8NmF4Xc8pV,https://api.spotify.com/v1/tracks/5YjKdeES9QRJ8NmF4Xc8pV,https://api.spotify.com/v1/audio-analysis/5YjKdeES9QRJ8NmF4Xc8pV,310893.0,4.0
16,Maxi Priest,Close to You,0.781,0.478,6.0,-15.427,1.0,0.0561,0.0849,3.93e-06,0.0877,0.962,95.992,audio_features,33I3oS8UkebR3KRvqxD9X0,spotify:track:33I3oS8UkebR3KRvqxD9X0,https://api.spotify.com/v1/tracks/33I3oS8UkebR3KRvqxD9X0,https://api.spotify.com/v1/audio-analysis/33I3oS8UkebR3KRvqxD9X0,325800.0,4.0
17,Alannah Myles,Black Velvet,0.754,0.366,8.0,-10.07,1.0,0.0312,0.273,9.04e-05,0.106,0.469,91.147,audio_features,1KU5EHSz04JhGg3rReGJ0N,spotify:track:1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/tracks/1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/audio-analysis/1KU5EHSz04JhGg3rReGJ0N,287440.0,4.0
18,Wilson Phillips,Release Me,0.724,0.471,0.0,-11.143,1.0,0.0358,0.448,2.5e-06,0.218,0.442,97.211,audio_features,1rIy3lkFJnMsTLZpxFmYU8,spotify:track:1rIy3lkFJnMsTLZpxFmYU8,https://api.spotify.com/v1/tracks/1rIy3lkFJnMsTLZpxFmYU8,https://api.spotify.com/v1/audio-analysis/1rIy3lkFJnMsTLZpxFmYU8,295693.0,4.0
19,Lisa Stansfield,All Around the World,0.671,0.914,1.0,-4.598,1.0,0.107,0.573,2.77e-06,0.0856,0.806,101.201,audio_features,1DapqOfkDAQCiKnvfwKo0g,spotify:track:1DapqOfkDAQCiKnvfwKo0g,https://api.spotify.com/v1/tracks/1DapqOfkDAQCiKnvfwKo0g,https://api.spotify.com/v1/audio-analysis/1DapqOfkDAQCiKnvfwKo0g,265760.0,4.0
20,Calloway,I Wanna Be Rich,0.733,0.781,0.0,-10.265,1.0,0.0857,0.0352,0.00793,0.147,0.869,114.181,audio_features,5bqNu0YfNOZpgl34bcJiFQ,spotify:track:5bqNu0YfNOZpgl34bcJiFQ,https://api.spotify.com/v1/tracks/5bqNu0YfNOZpgl34bcJiFQ,https://api.spotify.com/v1/audio-analysis/5bqNu0YfNOZpgl34bcJiFQ,304200.0,4.0
21,Johnny Gill,Rub You the Right Way,0.66,0.873,10.0,-6.952,1.0,0.0461,0.0152,0.00324,0.331,0.864,111.872,audio_features,40xz60ciGIpsRtDqRfPKBE,spotify:track:40xz60ciGIpsRtDqRfPKBE,https://api.spotify.com/v1/tracks/40xz60ciGIpsRtDqRfPKBE,https://api.spotify.com/v1/audio-analysis/40xz60ciGIpsRtDqRfPKBE,332307.0,4.0
22,Sweet Sensation,If Wishes Came True,0.493,0.453,3.0,-10.878,1.0,0.0248,0.0944,0.00467,0.1,0.188,143.725,audio_features,5gAdATsfINRIljv4LbrKX2,spotify:track:5gAdATsfINRIljv4LbrKX2,https://api.spotify.com/v1/tracks/5gAdATsfINRIljv4LbrKX2,https://api.spotify.com/v1/audio-analysis/5gAdATsfINRIljv4LbrKX2,315160.0,4.0
23,Snap!,The Power,0.74,0.88,0.0,-7.693,1.0,0.0624,0.0434,0.00803,0.341,0.707,108.899,audio_features,0nQLxiNGbbUoSGrxksETLm,spotify:track:0nQLxiNGbbUoSGrxksETLm,https://api.spotify.com/v1/tracks/0nQLxiNGbbUoSGrxksETLm,https://api.spotify.com/v1/audio-analysis/0nQLxiNGbbUoSGrxksETLm,228994.0,4.0
24,Taylor Dayne,Love Will Lead You Back,0.547,0.513,1.0,-7.006,1.0,0.0267,0.201,0.0,0.0866,0.2,73.214,audio_features,3HLgjHYaEhKFvV4SSvI9Te,spotify:track:3HLgjHYaEhKFvV4SSvI9Te,https://api.spotify.com/v1/tracks/3HLgjHYaEhKFvV4SSvI9Te,https://api.spotify.com/v1/audio-analysis/3HLgjHYaEhKFvV4SSvI9Te,277600.0,4.0
25,Seduction,Two to Make It Right,0.772,0.598,7.0,-10.857,0.0,0.0429,0.204,0.00345,0.513,0.717,114.419,audio_features,6GS6uE1vDmtzxO8GztAR2O,spotify:track:6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/tracks/6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/audio-analysis/6GS6uE1vDmtzxO8GztAR2O,282267.0,4.0
26,Linear,Sending All My Love,0.703,0.517,7.0,-13.644,1.0,0.0529,0.000407,0.0969,0.0963,0.768,104.833,audio_features,6zNPPFFrxmhpTQejOn1Wm1,spotify:track:6zNPPFFrxmhpTQejOn1Wm1,https://api.spotify.com/v1/tracks/6zNPPFFrxmhpTQejOn1Wm1,https://api.spotify.com/v1/audio-analysis/6zNPPFFrxmhpTQejOn1Wm1,234067.0,4.0
27,Poison,Unskinny Bop,0.574,0.93,1.0,-2.949,1.0,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,audio_features,1Z6lKdYhwp8WYoBqGCKxlM,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,https://api.spotify.com/v1/tracks/1Z6lKdYhwp8WYoBqGCKxlM,https://api.spotify.com/v1/audio-analysis/1Z6lKdYhwp8WYoBqGCKxlM,228067.0,4.0
28,New Kids on the Block,Step by Step,0.787,0.63,0.0,-12.295,1.0,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,audio_features,6J6RWKCPN5RFKHUKEUFjxS,spotify:track:6J6RWKCPN5RFKHUKEUFjxS,https://api.spotify.com/v1/tracks/6J6RWKCPN5RFKHUKEUFjxS,https://api.spotify.com/v1/audio-analysis/6J6RWKCPN5RFKHUKEUFjxS,267293.0,4.0
29,Roxette,Dangerous,0.712,0.898,4.0,-4.893,1.0,0.0336,0.0485,7.76e-06,0.148,0.961,124.409,audio_features,7LwsqxyIqOCF9vbdHmdIvT,spotify:track:7LwsqxyIqOCF9vbdHmdIvT,https://api.spotify.com/v1/tracks/7LwsqxyIqOCF9vbdHmdIvT,https://api.spotify.com/v1/audio-analysis/7LwsqxyIqOCF9vbdHmdIvT,228867.0,4.0
30,Billy Joel,We Didn't Start the Fire,0.712,0.967,7.0,-5.206,1.0,0.047,0.0771,0.0,0.356,0.895,145.024,audio_features,3Cx4yrFaX8CeHwBMReOWXI,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI,287733.0,4.0
31,James Ingram,I Don't Have the Heart,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,audio_features,5In7xBveNACCRX2uWNoPuW,spotify:track:5In7xBveNACCRX2uWNoPuW,https://api.spotify.com/v1/tracks/5In7xBveNACCRX2uWNoPuW,https://api.spotify.com/v1/audio-analysis/5In7xBveNACCRX2uWNoPuW,253507.0,4.0
32,Rod Stewart,Downtown Train,0.527,0.584,10.0,-7.965,1.0,0.0314,0.0878,0.000103,0.117,0.271,114.941,audio_features,5XJzh2c0roCc6GDs8PrILx,spotify:track:5XJzh2c0roCc6GDs8PrILx,https://api.spotify.com/v1/tracks/5XJzh2c0roCc6GDs8PrILx,https://api.spotify.com/v1/audio-analysis/5XJzh2c0roCc6GDs8PrILx,279413.0,4.0
33,Janet Jackson,Rhythm Nation,0.633,0.931,1.0,-7.752,1.0,0.0686,0.0504,0.109,0.375,0.676,109.116,audio_features,4nTYxxF8iWBq54LO3dBUie,spotify:track:4nTYxxF8iWBq54LO3dBUie,https://api.spotify.com/v1/tracks/4nTYxxF8iWBq54LO3dBUie,https://api.spotify.com/v1/audio-analysis/4nTYxxF8iWBq54LO3dBUie,330933.0,4.0
34,The B-52's,Roam,0.636,0.939,9.0,-5.551,1.0,0.0837,0.0485,6.69e-06,0.271,0.694,134.937,audio_features,5fqcIHU6DhQtFKVO5XSdQs,spotify:track:5fqcIHU6DhQtFKVO5XSdQs,https://api.spotify.com/v1/tracks/5fqcIHU6DhQtFKVO5XSdQs,https://api.spotify.com/v1/audio-analysis/5fqcIHU6DhQtFKVO5XSdQs,295133.0,4.0
35,Jody Watley,Everything,0.57,0.692,0.0,-9.551,1.0,0.0303,0.584,0.0112,0.203,0.693,163.972,audio_features,5p4xF15jnsw1rfi55Gv1lU,spotify:track:5p4xF15jnsw1rfi55Gv1lU,https://api.spotify.com/v1/tracks/5p4xF15jnsw1rfi55Gv1lU,https://api.spotify.com/v1/audio-analysis/5p4xF15jnsw1rfi55Gv1lU,255413.0,4.0
36,Luther Vandross,Here and Now,0.571,0.285,7.0,-14.453,1.0,0.027,0.528,0.0,0.0853,0.244,74.967,audio_features,042pmCix7CPth3l3X28jl1,spotify:track:042pmCix7CPth3l3X28jl1,https://api.spotify.com/v1/tracks/042pmCix7CPth3l3X28jl1,https://api.spotify.com/v1/audio-analysis/042pmCix7CPth3l3X28jl1,323000.0,4.0
37,Janet Jackson,Alright,0.667,0.893,11.0,-7.083,1.0,0.0364,0.1,0.592,0.55,0.963,111.705,audio_features,63W4sfeRTTiNKFLAzUJHFe,spotify:track:63W4sfeRTTiNKFLAzUJHFe,https://api.spotify.com/v1/tracks/63W4sfeRTTiNKFLAzUJHFe,https://api.spotify.com/v1/audio-analysis/63W4sfeRTTiNKFLAzUJHFe,386533.0,4.0
38,Vanilla Ice,Ice Ice Baby,0.979,0.792,2.0,-2.784,1.0,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,audio_features,3XVozq1aeqsJwpXrEZrDJ9,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/tracks/3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/audio-analysis/3XVozq1aeqsJwpXrEZrDJ9,254467.0,4.0
39,Milli Vanilli,Blame It on the Rain,0.758,0.827,4.0,-6.151,0.0,0.0774,0.00326,0.000169,0.0946,0.506,97.515,audio_features,0UUpyDCYzkziXJ1TM4awHM,spotify:track:0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/tracks/0UUpyDCYzkziXJ1TM4awHM,https://api.spotify.com/v1/audio-analysis/0UUpyDCYzkziXJ1TM4awHM,248533.0,4.0
40,MC Hammer,Have You Seen Her,0.775,0.378,6.0,-14.892,0.0,0.102,0.207,5.3e-06,0.107,0.86,144.16,audio_features,2lvk6CUSHz4j8huQ25gH54,spotify:track:2lvk6CUSHz4j8huQ25gH54,https://api.spotify.com/v1/tracks/2lvk6CUSHz4j8huQ25gH54,https://api.spotify.com/v1/audio-analysis/2lvk6CUSHz4j8huQ25gH54,282800.0,4.0
41,Taylor Dayne,With Every Beat of My Heart,0.773,0.893,5.0,-4.768,1.0,0.034,0.0827,2.25e-06,0.0984,0.971,121.37,audio_features,3hK26G5cYhJ9KjcUy1aBRk,spotify:track:3hK26G5cYhJ9KjcUy1aBRk,https://api.spotify.com/v1/tracks/3hK26G5cYhJ9KjcUy1aBRk,https://api.spotify.com/v1/audio-analysis/3hK26G5cYhJ9KjcUy1aBRk,262480.0,4.0
42,Janet Jackson,Come Back to Me,0.428,0.409,5.0,-12.346,0.0,0.0271,0.626,0.00961,0.138,0.0611,77.906,audio_features,0NSSqYISjnav81CEn6EgBY,spotify:track:0NSSqYISjnav81CEn6EgBY,https://api.spotify.com/v1/tracks/0NSSqYISjnav81CEn6EgBY,https://api.spotify.com/v1/audio-analysis/0NSSqYISjnav81CEn6EgBY,332742.0,4.0
43,Bryan Adams,(Everything I Do) I Do It for You,0.526,0.365,1.0,-12.605,1.0,0.028,0.0775,1.35e-05,0.0618,0.253,131.253,audio_features,6eBK3edMW7bEzecF1eCezc,spotify:track:6eBK3edMW7bEzecF1eCezc,https://api.spotify.com/v1/tracks/6eBK3edMW7bEzecF1eCezc,https://api.spotify.com/v1/audio-analysis/6eBK3edMW7bEzecF1eCezc,394133.0,4.0
44,Color Me Badd,I Wanna Sex You Up,0.551,0.591,6.0,-8.404,0.0,0.12,0.00549,6.55e-06,0.0416,0.474,201.81,audio_features,1kPBHRXyXdrtYfUfeRwBko,spotify:track:1kPBHRXyXdrtYfUfeRwBko,https://api.spotify.com/v1/tracks/1kPBHRXyXdrtYfUfeRwBko,https://api.spotify.com/v1/audio-analysis/1kPBHRXyXdrtYfUfeRwBko,236947.0,4.0
45,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),0.557,0.798,6.0,-7.405,1.0,0.0935,0.000851,0.675,0.183,0.794,112.187,audio_features,7eheoW4hxrH51ww2QePVwF,spotify:track:7eheoW4hxrH51ww2QePVwF,https://api.spotify.com/v1/tracks/7eheoW4hxrH51ww2QePVwF,https://api.spotify.com/v1/audio-analysis/7eheoW4hxrH51ww2QePVwF,244093.0,4.0
46,Paula Abdul,Rush Rush,0.706,0.44,4.0,-11.577,1.0,0.0493,0.763,0.0,0.0958,0.395,90.012,audio_features,015qd1I4v00JIoK7yOUgKC,spotify:track:015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/tracks/015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/audio-analysis/015qd1I4v00JIoK7yOUgKC,292933.0,4.0
47,Timmy T,One More Try,0.641,0.573,9.0,-9.198,1.0,0.0485,0.191,0.0,0.317,0.5,149.826,audio_features,2drQ6wg2hdl6RDslarifh8,spotify:track:2drQ6wg2hdl6RDslarifh8,https://api.spotify.com/v1/tracks/2drQ6wg2hdl6RDslarifh8,https://api.spotify.com/v1/audio-analysis/2drQ6wg2hdl6RDslarifh8,209427.0,5.0
48,EMF,Unbelievable,0.636,0.848,1.0,-6.854,1.0,0.0362,0.000339,0.0402,0.141,0.934,104.073,audio_features,5VYTKiOnHw4iTrB9pG3yum,spotify:track:5VYTKiOnHw4iTrB9pG3yum,https://api.spotify.com/v1/tracks/5VYTKiOnHw4iTrB9pG3yum,https://api.spotify.com/v1/audio-analysis/5VYTKiOnHw4iTrB9pG3yum,209813.0,4.0
49,Extreme,More Than Words,0.626,0.134,6.0,-14.898,1.0,0.0298,0.467,0.0,0.113,0.239,91.893,audio_features,1gVgkQFOKa8Wc1HYsJtPdH,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH,334107.0,4.0
50,Hi-Five,I Like the Way (The Kissing Game),0.723,0.498,1.0,-10.53,1.0,0.0319,0.102,0.0278,0.0305,0.712,104.085,audio_features,0u16RbrSY7DWF3WAr0aaZ3,spotify:track:0u16RbrSY7DWF3WAr0aaZ3,https://api.spotify.com/v1/tracks/0u16RbrSY7DWF3WAr0aaZ3,https://api.spotify.com/v1/audio-analysis/0u16RbrSY7DWF3WAr0aaZ3,348773.0,4.0
51,Surface,The First Time,0.63,0.369,10.0,-11.039,1.0,0.0278,0.262,0.0016,0.0989,0.109,126.386,audio_features,60Iwu57QTP1EyEiy3tf2nB,spotify:track:60Iwu57QTP1EyEiy3tf2nB,https://api.spotify.com/v1/tracks/60Iwu57QTP1EyEiy3tf2nB,https://api.spotify.com/v1/audio-analysis/60Iwu57QTP1EyEiy3tf2nB,256227.0,4.0
52,Amy Grant,Baby Baby,0.702,0.901,1.0,-4.45,1.0,0.0264,0.426,0.00153,0.0368,0.919,97.862,audio_features,3IDsegNBHC4pjGCOMTQYlU,spotify:track:3IDsegNBHC4pjGCOMTQYlU,https://api.spotify.com/v1/tracks/3IDsegNBHC4pjGCOMTQYlU,https://api.spotify.com/v1/audio-analysis/3IDsegNBHC4pjGCOMTQYlU,236973.0,4.0
53,Boyz II Men,Motownphilly,0.754,0.857,2.0,-9.699,1.0,0.0605,0.0143,2.14e-05,0.278,0.785,114.144,audio_features,4LxIGAVfcQIw0zAQRyFhU8,spotify:track:4LxIGAVfcQIw0zAQRyFhU8,https://api.spotify.com/v1/tracks/4LxIGAVfcQIw0zAQRyFhU8,https://api.spotify.com/v1/audio-analysis/4LxIGAVfcQIw0zAQRyFhU8,235227.0,4.0
54,Stevie B,Because I Love You (The Postman Song),0.22,0.339,1.0,-8.082,1.0,0.037,0.812,0.0,0.139,0.0887,61.764,audio_features,6GWAYg3cZzizs3FAJzdydD,spotify:track:6GWAYg3cZzizs3FAJzdydD,https://api.spotify.com/v1/tracks/6GWAYg3cZzizs3FAJzdydD,https://api.spotify.com/v1/audio-analysis/6GWAYg3cZzizs3FAJzdydD,306829.0,4.0
55,Mariah Carey,Someday,0.684,0.818,1.0,-8.686,0.0,0.0405,0.207,2.19e-06,0.0251,0.937,109.864,audio_features,6TSM5vkz0WzyZsNAKKYDcw,spotify:track:6TSM5vkz0WzyZsNAKKYDcw,https://api.spotify.com/v1/tracks/6TSM5vkz0WzyZsNAKKYDcw,https://api.spotify.com/v1/audio-analysis/6TSM5vkz0WzyZsNAKKYDcw,246107.0,4.0
56,Damn Yankees,High Enough,0.273,0.537,2.0,-9.612,1.0,0.0306,0.0241,0.0,0.0922,0.232,81.814,audio_features,5t5rCnsgRBtcKqTB7SbD1Q,spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,https://api.spotify.com/v1/tracks/5t5rCnsgRBtcKqTB7SbD1Q,https://api.spotify.com/v1/audio-analysis/5t5rCnsgRBtcKqTB7SbD1Q,287320.0,4.0
57,Bette Midler,From a Distance,0.536,0.242,7.0,-11.716,1.0,0.0277,0.674,0.0,0.331,0.331,137.989,audio_features,48eiLW57CqSmCYNZRM2J8M,spotify:track:48eiLW57CqSmCYNZRM2J8M,https://api.spotify.com/v1/tracks/48eiLW57CqSmCYNZRM2J8M,https://api.spotify.com/v1/audio-analysis/48eiLW57CqSmCYNZRM2J8M,276346.0,4.0
58,Whitney Houston,All the Man That I Need,0.496,0.571,5.0,-9.958,0.0,0.0335,0.43,0.0,0.0332,0.25,150.944,audio_features,07M76e7IXxYdnC1BBiJxEX,spotify:track:07M76e7IXxYdnC1BBiJxEX,https://api.spotify.com/v1/tracks/07M76e7IXxYdnC1BBiJxEX,https://api.spotify.com/v1/audio-analysis/07M76e7IXxYdnC1BBiJxEX,251427.0,4.0
59,Jesus Jones,"Right Here, Right Now",0.657,0.608,2.0,-13.565,1.0,0.0287,0.0088,3.45e-06,0.103,0.723,106.862,audio_features,3fcGGP62sllcNEhuFJVYeC,spotify:track:3fcGGP62sllcNEhuFJVYeC,https://api.spotify.com/v1/tracks/3fcGGP62sllcNEhuFJVYeC,https://api.spotify.com/v1/audio-analysis/3fcGGP62sllcNEhuFJVYeC,189293.0,4.0
60,Color Me Badd,I Adore Mi Amor,0.683,0.476,3.0,-9.995,0.0,0.027,0.243,0.0,0.0787,0.725,91.99,audio_features,05R2lE5g9hnaSmxIrUl3C0,spotify:track:05R2lE5g9hnaSmxIrUl3C0,https://api.spotify.com/v1/tracks/05R2lE5g9hnaSmxIrUl3C0,https://api.spotify.com/v1/audio-analysis/05R2lE5g9hnaSmxIrUl3C0,289200.0,4.0
61,Janet Jackson,Love Will Never Do (Without You),0.739,0.951,1.0,-8.863,1.0,0.0496,0.139,0.0062,0.462,0.551,103.17,audio_features,1SkJ8HjZUZRPYT3R2rh5sA,spotify:track:1SkJ8HjZUZRPYT3R2rh5sA,https://api.spotify.com/v1/tracks/1SkJ8HjZUZRPYT3R2rh5sA,https://api.spotify.com/v1/audio-analysis/1SkJ8HjZUZRPYT3R2rh5sA,350000.0,4.0
62,Madonna,Justify My Love,0.705,0.821,1.0,-7.085,1.0,0.128,0.00244,0.684,0.0572,0.456,99.642,audio_features,6BWRvw630R8z2vNMok6quI,spotify:track:6BWRvw630R8z2vNMok6quI,https://api.spotify.com/v1/tracks/6BWRvw630R8z2vNMok6quI,https://api.spotify.com/v1/audio-analysis/6BWRvw630R8z2vNMok6quI,294267.0,4.0
63,Mariah Carey,Emotions,0.74,0.752,9.0,-7.008,0.0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,audio_features,0cELvuwJW1acISUHYB6suj,spotify:track:0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/tracks/0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/audio-analysis/0cELvuwJW1acISUHYB6suj,248093.0,4.0
64,Roxette,Joyride,0.631,0.77,2.0,-5.315,1.0,0.0267,0.0457,0.0,0.481,0.734,102.348,audio_features,4wj8ppW6nJ5hYlgfeJNBn2,spotify:track:4wj8ppW6nJ5hYlgfeJNBn2,https://api.spotify.com/v1/tracks/4wj8ppW6nJ5hYlgfeJNBn2,https://api.spotify.com/v1/audio-analysis/4wj8ppW6nJ5hYlgfeJNBn2,263093.0,4.0
