,Artist Name,Song Title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Bobby Rydell,Wild One,0.598,0.714,7.0,-6.981,1.0,0.0443,0.679,2.99e-06,0.0539,0.853,148.876,audio_features,3ZAC5Rs6R7w1NyZ4vMIDXe,spotify:track:3ZAC5Rs6R7w1NyZ4vMIDXe,https://api.spotify.com/v1/tracks/3ZAC5Rs6R7w1NyZ4vMIDXe,https://api.spotify.com/v1/audio-analysis/3ZAC5Rs6R7w1NyZ4vMIDXe,143347.0,4.0
11,The Brothers Four,Greenfields,0.466,0.125,11.0,-20.428,0.0,0.0372,0.863,0.0,0.121,0.338,111.43,audio_features,7LAsDdinXejDwodvelVVTa,spotify:track:7LAsDdinXejDwodvelVVTa,https://api.spotify.com/v1/tracks/7LAsDdinXejDwodvelVVTa,https://api.spotify.com/v1/audio-analysis/7LAsDdinXejDwodvelVVTa,182027.0,1.0
12,Jack Scott,What in the World's Come Over You,0.506,0.176,4.0,-13.962,1.0,0.0303,0.802,3.93e-06,0.0978,0.492,76.273,audio_features,3XToK0X499i9odkrDCG4FL,spotify:track:3XToK0X499i9odkrDCG4FL,https://api.spotify.com/v1/tracks/3XToK0X499i9odkrDCG4FL,https://api.spotify.com/v1/audio-analysis/3XToK0X499i9odkrDCG4FL,173267.0,4.0
13,Marty Robbins,El Paso,0.654,0.452,2.0,-9.709,1.0,0.03,0.835,2.89e-05,0.16,0.691,106.662,audio_features,4f8hBeMXMvssn6HtFAtblo,spotify:track:4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/tracks/4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/audio-analysis/4f8hBeMXMvssn6HtFAtblo,259307.0,3.0
14,The Hollywood Argyles,Alley Oop,0.584,0.476,7.0,-9.562,1.0,0.0614,0.809,0.0,0.0915,0.944,63.325,audio_features,2bgl6miORpyE4ql0gl7KHR,spotify:track:2bgl6miORpyE4ql0gl7KHR,https://api.spotify.com/v1/tracks/2bgl6miORpyE4ql0gl7KHR,https://api.spotify.com/v1/audio-analysis/2bgl6miORpyE4ql0gl7KHR,161440.0,4.0
15,Connie Francis,My Heart Has a Mind of Its Own,0.495,0.539,6.0,-6.088,1.0,0.0336,0.819,0.0,0.325,0.715,109.49,audio_features,7qinPLZ41lgIGuT40EAFs0,spotify:track:7qinPLZ41lgIGuT40EAFs0,https://api.spotify.com/v1/tracks/7qinPLZ41lgIGuT40EAFs0,https://api.spotify.com/v1/audio-analysis/7qinPLZ41lgIGuT40EAFs0,152267.0,4.0
16,Brenda Lee,Sweet Nothin's,0.778,0.413,5.0,-10.551,1.0,0.0514,0.642,0.00104,0.148,0.961,125.235,audio_features,4ZiDhG5Ift5I6reAEOBBec,spotify:track:4ZiDhG5Ift5I6reAEOBBec,https://api.spotify.com/v1/tracks/4ZiDhG5Ift5I6reAEOBBec,https://api.spotify.com/v1/audio-analysis/4ZiDhG5Ift5I6reAEOBBec,144600.0,4.0
17,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,0.814,0.427,2.0,-11.543,1.0,0.0918,0.558,0.0,0.0248,0.964,123.109,audio_features,4aTCNddtjztjuK2EOgz7ZZ,spotify:track:4aTCNddtjztjuK2EOgz7ZZ,https://api.spotify.com/v1/tracks/4aTCNddtjztjuK2EOgz7ZZ,https://api.spotify.com/v1/audio-analysis/4aTCNddtjztjuK2EOgz7ZZ,143733.0,4.0
18,Roy Orbison,Only the Lonely,0.57,0.529,5.0,-10.769,1.0,0.028,0.377,0.00509,0.203,0.934,123.273,audio_features,0PkBTqRtN25z3oKasWoKlj,spotify:track:0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/tracks/0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/audio-analysis/0PkBTqRtN25z3oKasWoKlj,145533.0,4.0
19,Dion and the Belmonts,Where or When,0.449,0.395,8.0,-6.389,1.0,0.0277,0.722,0.0,0.183,0.393,110.501,audio_features,1ZsHsqO3nrafksXkOBeUXG,spotify:track:1ZsHsqO3nrafksXkOBeUXG,https://api.spotify.com/v1/tracks/1ZsHsqO3nrafksXkOBeUXG,https://api.spotify.com/v1/audio-analysis/1ZsHsqO3nrafksXkOBeUXG,160387.0,3.0
20,Connie Stevens,Sixteen Reasons,0.339,0.406,10.0,-8.955,1.0,0.0319,0.865,1.1e-05,0.11,0.619,109.783,audio_features,0oI0ekrSQ3aHiHcMi1B2gK,spotify:track:0oI0ekrSQ3aHiHcMi1B2gK,https://api.spotify.com/v1/tracks/0oI0ekrSQ3aHiHcMi1B2gK,https://api.spotify.com/v1/audio-analysis/0oI0ekrSQ3aHiHcMi1B2gK,118133.0,3.0
21,Paul Anka,Puppy Love,0.431,0.321,7.0,-11.827,1.0,0.0289,0.667,0.0,0.192,0.518,103.164,audio_features,5kA88W2SwVZiPb9rEwnQj6,spotify:track:5kA88W2SwVZiPb9rEwnQj6,https://api.spotify.com/v1/tracks/5kA88W2SwVZiPb9rEwnQj6,https://api.spotify.com/v1/audio-analysis/5kA88W2SwVZiPb9rEwnQj6,162373.0,3.0
22,Frankie Avalon,Why,0.51,0.349,5.0,-8.677,1.0,0.0264,0.762,0.0,0.13,0.586,94.267,audio_features,0CRxGsJrwOMQUuTr4yT5mX,spotify:track:0CRxGsJrwOMQUuTr4yT5mX,https://api.spotify.com/v1/tracks/0CRxGsJrwOMQUuTr4yT5mX,https://api.spotify.com/v1/audio-analysis/0CRxGsJrwOMQUuTr4yT5mX,157520.0,4.0
23,The Ventures,"Walk, Don't Run",0.488,0.648,5.0,-13.252,1.0,0.0305,0.852,0.914,0.13,0.949,156.35,audio_features,7B2pUwzvlbNG9D855r9ugf,spotify:track:7B2pUwzvlbNG9D855r9ugf,https://api.spotify.com/v1/tracks/7B2pUwzvlbNG9D855r9ugf,https://api.spotify.com/v1/audio-analysis/7B2pUwzvlbNG9D855r9ugf,122933.0,4.0
24,The Drifters,Save the Last Dance for Me,0.54,0.53,4.0,-10.583,1.0,0.0361,0.614,0.0,0.198,0.896,143.453,audio_features,391TUcoPonqYykPkSZ5Z9U,spotify:track:391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/tracks/391TUcoPonqYykPkSZ5Z9U,https://api.spotify.com/v1/audio-analysis/391TUcoPonqYykPkSZ5Z9U,154960.0,4.0
25,Dinah Washington & Brook Benton,Baby (You've Got What It Takes),0.67,0.596,3.0,-9.347,1.0,0.0627,0.852,0.00203,0.653,0.813,133.396,audio_features,0DICNd5XQ1og9UeYzxoNFV,spotify:track:0DICNd5XQ1og9UeYzxoNFV,https://api.spotify.com/v1/tracks/0DICNd5XQ1og9UeYzxoNFV,https://api.spotify.com/v1/audio-analysis/0DICNd5XQ1og9UeYzxoNFV,165760.0,4.0
26,Johnny Horton,Sink the Bismarck,0.68,0.57,3.0,-12.388,1.0,0.0958,0.652,1.18e-05,0.0565,0.966,115.894,audio_features,4F7T8NnGKbhLMVtAMycDQg,spotify:track:4F7T8NnGKbhLMVtAMycDQg,https://api.spotify.com/v1/tracks/4F7T8NnGKbhLMVtAMycDQg,https://api.spotify.com/v1/audio-analysis/4F7T8NnGKbhLMVtAMycDQg,194640.0,4.0
27,Sam Cooke,Chain Gang,0.703,0.724,7.0,-10.818,1.0,0.0467,0.73,0.0,0.518,0.963,131.821,audio_features,7v1858htfU0srTDwhxeka8,spotify:track:7v1858htfU0srTDwhxeka8,https://api.spotify.com/v1/tracks/7v1858htfU0srTDwhxeka8,https://api.spotify.com/v1/audio-analysis/7v1858htfU0srTDwhxeka8,155173.0,4.0
28,The Everly Brothers,Let It Be Me,0.471,0.19,7.0,-16.046,1.0,0.028,0.77,0.00385,0.129,0.305,72.764,audio_features,0Tjdbd83LEAWrA0atsXMDJ,spotify:track:0Tjdbd83LEAWrA0atsXMDJ,https://api.spotify.com/v1/tracks/0Tjdbd83LEAWrA0atsXMDJ,https://api.spotify.com/v1/audio-analysis/0Tjdbd83LEAWrA0atsXMDJ,146733.0,4.0
29,Jimmy Jones,Good Timin',0.552,0.562,3.0,-7.682,1.0,0.0412,0.609,0.000125,0.093,0.971,147.384,audio_features,52BR7Vx8Zh3BENnHztAE5Q,spotify:track:52BR7Vx8Zh3BENnHztAE5Q,https://api.spotify.com/v1/tracks/52BR7Vx8Zh3BENnHztAE5Q,https://api.spotify.com/v1/audio-analysis/52BR7Vx8Zh3BENnHztAE5Q,128480.0,4.0
30,Bobby Darin,Beyond the Sea,0.521,0.516,2.0,-7.456,0.0,0.0369,0.723,0.0,0.257,0.569,136.483,audio_features,3KzgdYUlqV6TOG7JCmx2Wg,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/tracks/3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/audio-analysis/3KzgdYUlqV6TOG7JCmx2Wg,172480.0,4.0
31,Jimmy Clanton,"Go, Jimmy, Go",0.487,0.667,0.0,-4.783,1.0,0.0358,0.242,0.0,0.105,0.782,137.492,audio_features,6vE0KjeCWt7AnKQx4BtKoV,spotify:track:6vE0KjeCWt7AnKQx4BtKoV,https://api.spotify.com/v1/tracks/6vE0KjeCWt7AnKQx4BtKoV,https://api.spotify.com/v1/audio-analysis/6vE0KjeCWt7AnKQx4BtKoV,129147.0,4.0
32,Jackie Wilson,Night,0.268,0.528,3.0,-10.714,1.0,0.0561,0.959,0.000515,0.926,0.354,110.746,audio_features,6kBzDil03az6C8xzNhtOGN,spotify:track:6kBzDil03az6C8xzNhtOGN,https://api.spotify.com/v1/tracks/6kBzDil03az6C8xzNhtOGN,https://api.spotify.com/v1/audio-analysis/6kBzDil03az6C8xzNhtOGN,132799.0,4.0
33,Jack Scott,Burning Bridges,0.471,0.25,2.0,-14.637,1.0,0.0246,0.8,0.000323,0.124,0.232,82.647,audio_features,4PZ1es22XnUyLAM4GsCIlh,spotify:track:4PZ1es22XnUyLAM4GsCIlh,https://api.spotify.com/v1/tracks/4PZ1es22XnUyLAM4GsCIlh,https://api.spotify.com/v1/audio-analysis/4PZ1es22XnUyLAM4GsCIlh,163467.0,4.0
34,Toni Fisher,The Big Hurt,0.493,0.517,1.0,-14.011,1.0,0.0388,0.886,0.0,0.12,0.285,127.42,audio_features,0f94fhguGRYNS8DRLXrsx5,spotify:track:0f94fhguGRYNS8DRLXrsx5,https://api.spotify.com/v1/tracks/0f94fhguGRYNS8DRLXrsx5,https://api.spotify.com/v1/audio-analysis/0f94fhguGRYNS8DRLXrsx5,129093.0,4.0
35,Duane Eddy,Because They're Young,0.701,0.623,9.0,-10.508,1.0,0.0332,0.0122,0.743,0.0858,0.848,120.567,audio_features,3Ek534aTTKexQoOp8kMuOa,spotify:track:3Ek534aTTKexQoOp8kMuOa,https://api.spotify.com/v1/tracks/3Ek534aTTKexQoOp8kMuOa,https://api.spotify.com/v1/audio-analysis/3Ek534aTTKexQoOp8kMuOa,121480.0,4.0
36,Conway Twitty,Lonely Blue Boy,0.659,0.342,5.0,-13.709,1.0,0.0353,0.777,1.26e-05,0.248,0.677,112.878,audio_features,555aGlegOjCZVH9ifvf61s,spotify:track:555aGlegOjCZVH9ifvf61s,https://api.spotify.com/v1/tracks/555aGlegOjCZVH9ifvf61s,https://api.spotify.com/v1/audio-analysis/555aGlegOjCZVH9ifvf61s,135067.0,3.0
37,Steve Lawrence,Pretty Blue Eyes,0.477,0.507,5.0,-11.802,1.0,0.0328,0.497,0.0,0.36,0.864,126.419,audio_features,7HDyKTm5e7XV6qszYSSlku,spotify:track:7HDyKTm5e7XV6qszYSSlku,https://api.spotify.com/v1/tracks/7HDyKTm5e7XV6qszYSSlku,https://api.spotify.com/v1/audio-analysis/7HDyKTm5e7XV6qszYSSlku,114467.0,4.0
38,Freddy Cannon,Way Down Yonder in New Orleans,0.453,0.714,8.0,-9.083,1.0,0.0475,0.749,2.02e-06,0.124,0.881,142.737,audio_features,6E7f8UOCFwyhjTgPUJTbxk,spotify:track:6E7f8UOCFwyhjTgPUJTbxk,https://api.spotify.com/v1/tracks/6E7f8UOCFwyhjTgPUJTbxk,https://api.spotify.com/v1/audio-analysis/6E7f8UOCFwyhjTgPUJTbxk,150000.0,4.0
39,Anita Bryant,Paper Roses,0.35,0.124,7.0,-18.923,1.0,0.0339,0.902,2.07e-05,0.134,0.32,117.169,audio_features,0CdsYCCygXgNYk7l1ULMht,spotify:track:0CdsYCCygXgNYk7l1ULMht,https://api.spotify.com/v1/tracks/0CdsYCCygXgNYk7l1ULMht,https://api.spotify.com/v1/audio-analysis/0CdsYCCygXgNYk7l1ULMht,171302.0,4.0
40,Larry Verne,Mr. Custer,0.697,0.697,4.0,-4.863,0.0,0.0537,0.707,8.72e-05,0.156,0.582,108.5,audio_features,54UFvpOyoqlUu7N09UymMz,spotify:track:54UFvpOyoqlUu7N09UymMz,https://api.spotify.com/v1/tracks/54UFvpOyoqlUu7N09UymMz,https://api.spotify.com/v1/audio-analysis/54UFvpOyoqlUu7N09UymMz,184867.0,4.0
41,Brenda Lee,I Want to Be Wanted,0.515,0.412,8.0,-6.322,1.0,0.0277,0.593,0.0,0.218,0.392,107.61,audio_features,03cB3gd91JsP3bCERC6Lmf,spotify:track:03cB3gd91JsP3bCERC6Lmf,https://api.spotify.com/v1/tracks/03cB3gd91JsP3bCERC6Lmf,https://api.spotify.com/v1/audio-analysis/03cB3gd91JsP3bCERC6Lmf,185960.0,3.0
42,The Fendermen,Mule Skinner Blues,0.51,0.592,4.0,-6.387,1.0,0.0384,0.814,0.0,0.0933,0.545,128.88,audio_features,6WHF5nnnZpkcCxkPTImpPD,spotify:track:6WHF5nnnZpkcCxkPTImpPD,https://api.spotify.com/v1/tracks/6WHF5nnnZpkcCxkPTImpPD,https://api.spotify.com/v1/audio-analysis/6WHF5nnnZpkcCxkPTImpPD,148333.0,4.0
43,Johnny Preston,Cradle of Love,0.45,0.592,6.0,-6.74,0.0,0.076,0.272,0.0181,0.0852,0.796,173.986,audio_features,6hHTKiIdjR9b7fUfZEHedZ,spotify:track:6hHTKiIdjR9b7fUfZEHedZ,https://api.spotify.com/v1/tracks/6hHTKiIdjR9b7fUfZEHedZ,https://api.spotify.com/v1/audio-analysis/6hHTKiIdjR9b7fUfZEHedZ,140173.0,4.0
44,Marv Johnson,You Got What It Takes,0.715,0.546,7.0,-13.647,1.0,0.0864,0.776,0.0,0.304,0.957,136.685,audio_features,38rz74MI3lV25ZfhABoQv9,spotify:track:38rz74MI3lV25ZfhABoQv9,https://api.spotify.com/v1/tracks/38rz74MI3lV25ZfhABoQv9,https://api.spotify.com/v1/audio-analysis/38rz74MI3lV25ZfhABoQv9,159933.0,4.0
45,Hank Locklin,"Please Help Me, I'm Falling",0.557,0.388,7.0,-9.464,1.0,0.0259,0.731,0.0,0.306,0.504,107.951,audio_features,3Of5JiLFBnxyBmYDyeAnKw,spotify:track:3Of5JiLFBnxyBmYDyeAnKw,https://api.spotify.com/v1/tracks/3Of5JiLFBnxyBmYDyeAnKw,https://api.spotify.com/v1/audio-analysis/3Of5JiLFBnxyBmYDyeAnKw,144867.0,4.0
46,Ron Holden,Love You So,0.634,0.275,3.0,-11.417,1.0,0.0348,0.89,0.00111,0.137,0.581,127.294,audio_features,75zdGixP4G3VQ5oIk1HzjU,spotify:track:75zdGixP4G3VQ5oIk1HzjU,https://api.spotify.com/v1/tracks/75zdGixP4G3VQ5oIk1HzjU,https://api.spotify.com/v1/audio-analysis/75zdGixP4G3VQ5oIk1HzjU,208040.0,4.0
47,Hank Ballard & The Midnighters,Finger Poppin' Time,0.533,0.759,9.0,-5.199,1.0,0.0356,0.0735,0.0,0.315,0.889,159.373,audio_features,0R2sP0ptvdQSLWSGEo0bCx,spotify:track:0R2sP0ptvdQSLWSGEo0bCx,https://api.spotify.com/v1/tracks/0R2sP0ptvdQSLWSGEo0bCx,https://api.spotify.com/v1/audio-analysis/0R2sP0ptvdQSLWSGEo0bCx,155200.0,4.0
48,The Platters,Harbor Lights,0.26,0.29,5.0,-13.38,1.0,0.0293,0.913,0.000649,0.153,0.303,78.797,audio_features,3bZGw3sNQ1rQoosJzr7G2e,spotify:track:3bZGw3sNQ1rQoosJzr7G2e,https://api.spotify.com/v1/tracks/3bZGw3sNQ1rQoosJzr7G2e,https://api.spotify.com/v1/audio-analysis/3bZGw3sNQ1rQoosJzr7G2e,194867.0,4.0
49,Bobby Lewis,Tossin' and Turnin',0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,audio_features,79s3pSe1u6ggQBEwVPm58Z,spotify:track:79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/tracks/79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/audio-analysis/79s3pSe1u6ggQBEwVPm58Z,159640.0,4.0
50,Patsy Cline,I Fall to Pieces,0.54,0.0568,10.0,-20.508,1.0,0.0351,0.917,1.01e-06,0.12,0.506,111.791,audio_features,6zFsz86nAj5gcvzyVqNL3k,spotify:track:6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/tracks/6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/audio-analysis/6zFsz86nAj5gcvzyVqNL3k,171333.0,4.0
51,The Highwaymen,Michael,0.525,0.121,0.0,-19.451,1.0,0.029,0.859,5.98e-06,0.191,0.631,107.408,audio_features,25TcXSVruQ3Oox1RyqRCFf,spotify:track:25TcXSVruQ3Oox1RyqRCFf,https://api.spotify.com/v1/tracks/25TcXSVruQ3Oox1RyqRCFf,https://api.spotify.com/v1/audio-analysis/25TcXSVruQ3Oox1RyqRCFf,165559.0,4.0
52,Roy Orbison,Crying,0.35,0.293,2.0,-9.502,1.0,0.0258,0.758,8.21e-06,0.104,0.162,96.685,audio_features,6eLL7QTdMWdhhG4i3jHDR9,spotify:track:6eLL7QTdMWdhhG4i3jHDR9,https://api.spotify.com/v1/tracks/6eLL7QTdMWdhhG4i3jHDR9,https://api.spotify.com/v1/audio-analysis/6eLL7QTdMWdhhG4i3jHDR9,166467.0,4.0
53,Del Shannon,Runaway,0.594,0.533,10.0,-7.993,0.0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,45Szkclj1lt4ubm7RFK68t,spotify:track:45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t,137307.0,4.0
54,The Jive Five,My True Story,0.225,0.473,3.0,-7.479,1.0,0.0326,0.805,0.0,0.261,0.64,182.268,audio_features,1zfxyezgvocPSjSVup5ND4,spotify:track:1zfxyezgvocPSjSVup5ND4,https://api.spotify.com/v1/tracks/1zfxyezgvocPSjSVup5ND4,https://api.spotify.com/v1/audio-analysis/1zfxyezgvocPSjSVup5ND4,154467.0,3.0
55,Chubby Checker,Pony Time,0.453,0.609,8.0,-6.662,1.0,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,2XPEv2sB6c44DSocT2TwAc,spotify:track:2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/tracks/2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/audio-analysis/2XPEv2sB6c44DSocT2TwAc,147427.0,4.0
56,The String-A-Longs,Wheels,0.786,0.615,0.0,-8.213,1.0,0.0359,0.681,0.126,0.136,0.884,128.466,audio_features,702hWDnMmWGgTEVzayZJoS,spotify:track:702hWDnMmWGgTEVzayZJoS,https://api.spotify.com/v1/tracks/702hWDnMmWGgTEVzayZJoS,https://api.spotify.com/v1/audio-analysis/702hWDnMmWGgTEVzayZJoS,116360.0,4.0
57,Dee Clark,Raindrops,0.381,0.719,7.0,-7.613,1.0,0.0494,0.452,0.0,0.689,0.563,114.086,audio_features,6CqTD9nWwf8R1yPVkIVdF5,spotify:track:6CqTD9nWwf8R1yPVkIVdF5,https://api.spotify.com/v1/tracks/6CqTD9nWwf8R1yPVkIVdF5,https://api.spotify.com/v1/audio-analysis/6CqTD9nWwf8R1yPVkIVdF5,179665.0,1.0
58,Joe Dowell,Wooden Heart,0.844,0.462,1.0,-9.855,1.0,0.0525,0.713,0.0234,0.106,0.947,84.913,audio_features,2ELAMT68a78OGwhCgj9Kai,spotify:track:2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/tracks/2ELAMT68a78OGwhCgj9Kai,https://api.spotify.com/v1/audio-analysis/2ELAMT68a78OGwhCgj9Kai,118427.0,4.0
59,Lawrence Welk,Calcutta,0.481,0.7,7.0,-6.85,1.0,0.0287,0.836,0.892,0.283,0.94,81.763,audio_features,10VtM4vN0l9y4r0YTjVYaA,spotify:track:10VtM4vN0l9y4r0YTjVYaA,https://api.spotify.com/v1/tracks/10VtM4vN0l9y4r0YTjVYaA,https://api.spotify.com/v1/audio-analysis/10VtM4vN0l9y4r0YTjVYaA,135533.0,4.0
60,Bobby Vee,Take Good Care of My Baby,0.491,0.431,1.0,-12.257,1.0,0.0609,0.698,0.0,0.124,0.661,82.445,audio_features,1MR7XamWS0XH6vZxeeRdE0,spotify:track:1MR7XamWS0XH6vZxeeRdE0,https://api.spotify.com/v1/tracks/1MR7XamWS0XH6vZxeeRdE0,https://api.spotify.com/v1/audio-analysis/1MR7XamWS0XH6vZxeeRdE0,150867.0,4.0
61,Roy Orbison,Running Scared,0.572,0.392,9.0,-10.555,1.0,0.0325,0.778,0.000435,0.15,0.381,128.255,audio_features,6sbj89WozjblBMa5u41orw,spotify:track:6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw,132040.0,3.0
62,The Shirelles,Dedicated to the One I Love,0.462,0.191,10.0,-11.901,1.0,0.0339,0.8,0.0,0.164,0.537,80.536,audio_features,4HdRMye6yPWOFrfLLM7W6b,spotify:track:4HdRMye6yPWOFrfLLM7W6b,https://api.spotify.com/v1/tracks/4HdRMye6yPWOFrfLLM7W6b,https://api.spotify.com/v1/audio-analysis/4HdRMye6yPWOFrfLLM7W6b,124187.0,4.0
63,The Mar-Keys,Last Night,0.723,0.565,0.0,-4.175,1.0,0.0386,0.448,0.866,0.0708,0.859,126.588,audio_features,7H22uQMwKWl43uagzO4Pnn,spotify:track:7H22uQMwKWl43uagzO4Pnn,https://api.spotify.com/v1/tracks/7H22uQMwKWl43uagzO4Pnn,https://api.spotify.com/v1/audio-analysis/7H22uQMwKWl43uagzO4Pnn,159173.0,4.0
64,The Shirelles,Will You Love Me Tomorrow,0.527,0.308,0.0,-11.809,1.0,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,audio_features,25IiJu0DjOqsnQXgNHWp5i,spotify:track:25IiJu0DjOqsnQXgNHWp5i,https://api.spotify.com/v1/tracks/25IiJu0DjOqsnQXgNHWp5i,https://api.spotify.com/v1/audio-analysis/25IiJu0DjOqsnQXgNHWp5i,160865.0,4.0
