,Artist Name,Song Title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
11,Vanity Fare,Hitchin' a Ride,0.735,0.727,0.0,-7.527,1.0,0.0282,0.0746,5.8e-05,0.101,0.511,137.034,audio_features,1d3nxjsN3bBl4bP2UPuVl8,spotify:track:1d3nxjsN3bBl4bP2UPuVl8,https://api.spotify.com/v1/tracks/1d3nxjsN3bBl4bP2UPuVl8,https://api.spotify.com/v1/audio-analysis/1d3nxjsN3bBl4bP2UPuVl8,175096.0,4.0
12,The Jackson 5,ABC,0.715,0.678,8.0,-11.842,1.0,0.0475,0.486,0.000192,0.15,0.947,94.769,audio_features,6wDviYDtmSDZ0S6TVMM9Vc,spotify:track:6wDviYDtmSDZ0S6TVMM9Vc,https://api.spotify.com/v1/tracks/6wDviYDtmSDZ0S6TVMM9Vc,https://api.spotify.com/v1/audio-analysis/6wDviYDtmSDZ0S6TVMM9Vc,177733.0,4.0
13,The Jackson 5,The Love You Save,0.755,0.713,9.0,-10.953,0.0,0.0513,0.411,0.0,0.118,0.946,113.656,audio_features,2dYdai0GywuwYq6blSwDBV,spotify:track:2dYdai0GywuwYq6blSwDBV,https://api.spotify.com/v1/tracks/2dYdai0GywuwYq6blSwDBV,https://api.spotify.com/v1/audio-analysis/2dYdai0GywuwYq6blSwDBV,181427.0,4.0
14,Neil Diamond,Cracklin' Rosie,0.562,0.503,1.0,-14.836,1.0,0.0335,0.319,0.0,0.163,0.846,127.827,audio_features,5pkd9ib1RgbkAd1R9bIOCa,spotify:track:5pkd9ib1RgbkAd1R9bIOCa,https://api.spotify.com/v1/tracks/5pkd9ib1RgbkAd1R9bIOCa,https://api.spotify.com/v1/audio-analysis/5pkd9ib1RgbkAd1R9bIOCa,179933.0,4.0
15,Dawn,Candida,0.783,0.596,7.0,-10.056,1.0,0.0676,0.235,0.0,0.0427,0.88,127.576,audio_features,1QdrUOQkbXJbpNqOKgJpq5,spotify:track:1QdrUOQkbXJbpNqOKgJpq5,https://api.spotify.com/v1/tracks/1QdrUOQkbXJbpNqOKgJpq5,https://api.spotify.com/v1/audio-analysis/1QdrUOQkbXJbpNqOKgJpq5,182370.0,4.0
16,Sly & the Family Stone,Thank You (Falettinme Be Mice Elf Agin),0.9,0.709,9.0,-12.683,1.0,0.0636,0.296,0.00047,0.0863,0.897,105.822,audio_features,74iQ3gahRTOGc19bYadBE3,spotify:track:74iQ3gahRTOGc19bYadBE3,https://api.spotify.com/v1/tracks/74iQ3gahRTOGc19bYadBE3,https://api.spotify.com/v1/audio-analysis/74iQ3gahRTOGc19bYadBE3,291320.0,4.0
17,Eric Burdon & War,Spill the Wine,0.818,0.528,2.0,-10.666,0.0,0.0716,0.377,0.0,0.131,0.896,120.368,audio_features,2tAYoHaFbx6e7QOkOkAhrX,spotify:track:2tAYoHaFbx6e7QOkOkAhrX,https://api.spotify.com/v1/tracks/2tAYoHaFbx6e7QOkOkAhrX,https://api.spotify.com/v1/audio-analysis/2tAYoHaFbx6e7QOkOkAhrX,242067.0,4.0
18,Five Stairsteps,O-o-h Child,0.488,0.754,5.0,-7.95,0.0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,audio_features,74JdR9aXE6I74oS1BVRsvb,spotify:track:74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/tracks/74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/audio-analysis/74JdR9aXE6I74oS1BVRsvb,197160.0,4.0
19,Norman Greenbaum,Spirit in the Sky,0.609,0.617,9.0,-7.091,1.0,0.0307,0.0994,0.00404,0.118,0.543,128.903,audio_features,0jvN7eQJJt4nxQzgQfZ1SP,spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,https://api.spotify.com/v1/tracks/0jvN7eQJJt4nxQzgQfZ1SP,https://api.spotify.com/v1/audio-analysis/0jvN7eQJJt4nxQzgQfZ1SP,242893.0,4.0
20,Melanie,Lay Down (Candles in the Rain),0.317,0.866,7.0,-4.896,1.0,0.0703,0.426,0.000445,0.0792,0.603,94.372,audio_features,66LevxamA5uN8xW2IzZYLg,spotify:track:66LevxamA5uN8xW2IzZYLg,https://api.spotify.com/v1/tracks/66LevxamA5uN8xW2IzZYLg,https://api.spotify.com/v1/audio-analysis/66LevxamA5uN8xW2IzZYLg,459960.0,4.0
21,The Temptations,Ball of Confusion (That's What the World Is Today),0.529,0.735,5.0,-8.153,1.0,0.0896,0.238,0.0,0.102,0.862,79.002,audio_features,6SN51pk4UOfKa9Q9DoXEtF,spotify:track:6SN51pk4UOfKa9Q9DoXEtF,https://api.spotify.com/v1/tracks/6SN51pk4UOfKa9Q9DoXEtF,https://api.spotify.com/v1/audio-analysis/6SN51pk4UOfKa9Q9DoXEtF,246200.0,4.0
22,The Moments,Love on a Two-Way Street,0.472,0.339,2.0,-10.969,1.0,0.0392,0.61,0.0,0.289,0.242,141.357,audio_features,2gImbBWvXQWQ9ZDSQUWvNI,spotify:track:2gImbBWvXQWQ9ZDSQUWvNI,https://api.spotify.com/v1/tracks/2gImbBWvXQWQ9ZDSQUWvNI,https://api.spotify.com/v1/audio-analysis/2gImbBWvXQWQ9ZDSQUWvNI,217067.0,4.0
23,The Poppy Family,Which Way You Goin' Billy?,0.508,0.67,1.0,-10.834,1.0,0.0346,0.416,0.0575,0.0868,0.646,93.406,audio_features,6TtWuzlHNTvtnpO0pI83MU,spotify:track:6TtWuzlHNTvtnpO0pI83MU,https://api.spotify.com/v1/tracks/6TtWuzlHNTvtnpO0pI83MU,https://api.spotify.com/v1/audio-analysis/6TtWuzlHNTvtnpO0pI83MU,203427.0,4.0
24,Free,All Right Now,0.787,0.472,2.0,-12.824,1.0,0.0832,0.221,0.000336,0.153,0.824,120.059,audio_features,1gcESexgftSuLuML57Y69q,spotify:track:1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/tracks/1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/audio-analysis/1gcESexgftSuLuML57Y69q,330643.0,4.0
25,The Jackson 5,I Want You Back,0.469,0.538,8.0,-13.559,1.0,0.0571,0.305,0.00012,0.37,0.886,196.605,audio_features,5LxvwujISqiB8vpRYv887S,spotify:track:5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S,176333.0,4.0
26,Bobby Sherman,"Julie, Do Ya Love Me",0.425,0.41,9.0,-15.881,1.0,0.0341,0.507,2.18e-06,0.3,0.664,82.177,audio_features,41Al942aUUeiSFlIsiWRa2,spotify:track:41Al942aUUeiSFlIsiWRa2,https://api.spotify.com/v1/tracks/41Al942aUUeiSFlIsiWRa2,https://api.spotify.com/v1/audio-analysis/41Al942aUUeiSFlIsiWRa2,172838.0,4.0
27,Sugarloaf,Green-Eyed Lady,0.564,0.523,7.0,-12.908,1.0,0.122,0.178,0.0303,0.0624,0.89,149.304,audio_features,7s2orxqJ8qE0aG3Ngvct3C,spotify:track:7s2orxqJ8qE0aG3Ngvct3C,https://api.spotify.com/v1/tracks/7s2orxqJ8qE0aG3Ngvct3C,https://api.spotify.com/v1/audio-analysis/7s2orxqJ8qE0aG3Ngvct3C,219760.0,4.0
28,Stevie Wonder,"Signed, Sealed, Delivered I'm Yours",0.675,0.597,5.0,-11.329,1.0,0.0337,0.0534,0.0,0.0986,0.828,108.875,audio_features,2eF8pWbiivYsYRpbntYsnc,spotify:track:2eF8pWbiivYsYRpbntYsnc,https://api.spotify.com/v1/tracks/2eF8pWbiivYsYRpbntYsnc,https://api.spotify.com/v1/audio-analysis/2eF8pWbiivYsYRpbntYsnc,161160.0,4.0
29,Blues Image,Ride Captain Ride,0.547,0.655,2.0,-11.707,1.0,0.0414,0.136,0.00737,0.116,0.649,125.545,audio_features,1d9hUvkv64Wmdu671Dydpc,spotify:track:1d9hUvkv64Wmdu671Dydpc,https://api.spotify.com/v1/tracks/1d9hUvkv64Wmdu671Dydpc,https://api.spotify.com/v1/audio-analysis/1d9hUvkv64Wmdu671Dydpc,225560.0,4.0
30,Shocking Blue,Venus,0.691,0.762,11.0,-6.47,0.0,0.0367,0.462,0.0286,0.0804,0.957,128.111,audio_features,0Z3xhSOhrawLV81YdiDiiJ,spotify:track:0Z3xhSOhrawLV81YdiDiiJ,https://api.spotify.com/v1/tracks/0Z3xhSOhrawLV81YdiDiiJ,https://api.spotify.com/v1/audio-analysis/0Z3xhSOhrawLV81YdiDiiJ,187533.0,4.0
31,John Lennon,Instant Karma!,0.628,0.931,9.0,-9.973,1.0,0.0968,0.000689,0.00146,0.0997,0.144,119.976,audio_features,2BkXpZSvPoUDMLI2Xw9kAL,spotify:track:2BkXpZSvPoUDMLI2Xw9kAL,https://api.spotify.com/v1/tracks/2BkXpZSvPoUDMLI2Xw9kAL,https://api.spotify.com/v1/audio-analysis/2BkXpZSvPoUDMLI2Xw9kAL,200653.0,4.0
32,Clarence Carter,Patches,0.639,0.544,4.0,-12.843,1.0,0.141,0.617,0.0,0.479,0.793,80.844,audio_features,5vk9PL1tTyWrQY3TqRq2Rg,spotify:track:5vk9PL1tTyWrQY3TqRq2Rg,https://api.spotify.com/v1/tracks/5vk9PL1tTyWrQY3TqRq2Rg,https://api.spotify.com/v1/audio-analysis/5vk9PL1tTyWrQY3TqRq2Rg,193827.0,4.0
33,Creedence Clearwater Revival,Lookin' out My Back Door,0.745,0.656,10.0,-6.393,1.0,0.0405,0.188,0.00337,0.0941,0.858,105.318,audio_features,3RTUfvRgq3pYTf7XY0FIcS,spotify:track:3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/tracks/3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/audio-analysis/3RTUfvRgq3pYTf7XY0FIcS,152453.0,4.0
34,Brook Benton,Rainy Night in Georgia,0.301,0.309,4.0,-19.155,0.0,0.042,0.524,0.0758,0.129,0.384,75.165,audio_features,2zbV4xRYLuElz4PWOXI5P7,spotify:track:2zbV4xRYLuElz4PWOXI5P7,https://api.spotify.com/v1/tracks/2zbV4xRYLuElz4PWOXI5P7,https://api.spotify.com/v1/audio-analysis/2zbV4xRYLuElz4PWOXI5P7,233573.0,4.0
35,Kenny Rogers & The First Edition,Something's Burning,0.425,0.34,9.0,-14.913,1.0,0.0338,0.352,0.000824,0.0696,0.418,89.802,audio_features,4m9zF5OiikfhWTjcXTHAJx,spotify:track:4m9zF5OiikfhWTjcXTHAJx,https://api.spotify.com/v1/tracks/4m9zF5OiikfhWTjcXTHAJx,https://api.spotify.com/v1/audio-analysis/4m9zF5OiikfhWTjcXTHAJx,242093.0,4.0
36,Edison Lighthouse,Love Grows (Where My Rosemary Goes),0.568,0.824,9.0,-4.613,1.0,0.0299,0.403,0.0,0.0855,0.753,108.625,audio_features,5Ts1DYOuouQLgzTaisxWYh,spotify:track:5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/tracks/5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/audio-analysis/5Ts1DYOuouQLgzTaisxWYh,174760.0,4.0
37,The Beatles,The Long and Winding Road,0.299,0.329,3.0,-10.096,1.0,0.0279,0.756,0.0105,0.0559,0.392,132.282,audio_features,3mlMpmY8oZIBFc39D9zLbh,spotify:track:3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/tracks/3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/audio-analysis/3mlMpmY8oZIBFc39D9zLbh,218187.0,4.0
38,Anne Murray,Snowbird,0.531,0.48,9.0,-10.633,1.0,0.0366,0.256,0.000136,0.0908,0.881,104.117,audio_features,2ik5qJAcmrjbpON5QPxmRr,spotify:track:2ik5qJAcmrjbpON5QPxmRr,https://api.spotify.com/v1/tracks/2ik5qJAcmrjbpON5QPxmRr,https://api.spotify.com/v1/audio-analysis/2ik5qJAcmrjbpON5QPxmRr,134227.0,4.0
39,Marmalade,Reflections of My Life,0.393,0.203,7.0,-15.365,1.0,0.0266,0.283,0.00212,0.109,0.415,93.798,audio_features,5vZtw6zhx8bd7Umsv2w35x,spotify:track:5vZtw6zhx8bd7Umsv2w35x,https://api.spotify.com/v1/tracks/5vZtw6zhx8bd7Umsv2w35x,https://api.spotify.com/v1/audio-analysis/5vZtw6zhx8bd7Umsv2w35x,256560.0,4.0
40,Eddie Holman,Hey There Lonely Girl,0.389,0.322,9.0,-10.923,1.0,0.0282,0.693,2.08e-06,0.0814,0.343,94.007,audio_features,1MI8aQJAoaYhIaVNz5giKB,spotify:track:1MI8aQJAoaYhIaVNz5giKB,https://api.spotify.com/v1/tracks/1MI8aQJAoaYhIaVNz5giKB,https://api.spotify.com/v1/audio-analysis/1MI8aQJAoaYhIaVNz5giKB,216760.0,3.0
41,The Jaggerz,The Rapper,0.822,0.7,9.0,-6.383,1.0,0.0326,0.141,0.00827,0.668,0.961,120.376,audio_features,0s1PceKn7sF0Pc8bsnDN1t,spotify:track:0s1PceKn7sF0Pc8bsnDN1t,https://api.spotify.com/v1/tracks/0s1PceKn7sF0Pc8bsnDN1t,https://api.spotify.com/v1/audio-analysis/0s1PceKn7sF0Pc8bsnDN1t,162693.0,4.0
42,The Hollies,"He Ain't Heavy, He's My Brother",0.309,0.441,7.0,-6.524,1.0,0.0291,0.409,1.73e-05,0.513,0.217,75.734,audio_features,41iPmvB2ogl3dzEHw9EZh0,spotify:track:41iPmvB2ogl3dzEHw9EZh0,https://api.spotify.com/v1/tracks/41iPmvB2ogl3dzEHw9EZh0,https://api.spotify.com/v1/audio-analysis/41iPmvB2ogl3dzEHw9EZh0,257840.0,4.0
43,Alive N Kickin',"Tighter, Tighter",0.407,0.826,8.0,-10.014,0.0,0.053,0.0409,0.00014,0.0486,0.794,162.032,audio_features,5OXATqrGVPG49BjEIY6yyM,spotify:track:5OXATqrGVPG49BjEIY6yyM,https://api.spotify.com/v1/tracks/5OXATqrGVPG49BjEIY6yyM,https://api.spotify.com/v1/audio-analysis/5OXATqrGVPG49BjEIY6yyM,168853.0,4.0
44,Badfinger,Come and Get It,0.616,0.629,8.0,-6.9,1.0,0.0263,0.0285,1.32e-06,0.208,0.606,94.004,audio_features,0wb21I1NV5uVUolRXIqlJF,spotify:track:0wb21I1NV5uVUolRXIqlJF,https://api.spotify.com/v1/tracks/0wb21I1NV5uVUolRXIqlJF,https://api.spotify.com/v1/audio-analysis/0wb21I1NV5uVUolRXIqlJF,143213.0,4.0
45,Simon & Garfunkel,Cecilia,0.755,0.876,0.0,-8.867,1.0,0.0362,0.357,5.17e-06,0.22,0.954,102.762,audio_features,6QhXQOpyYvbpdbyjgAqKdY,spotify:track:6QhXQOpyYvbpdbyjgAqKdY,https://api.spotify.com/v1/tracks/6QhXQOpyYvbpdbyjgAqKdY,https://api.spotify.com/v1/audio-analysis/6QhXQOpyYvbpdbyjgAqKdY,174827.0,4.0
46,Charles Wright & the Watts 103rd Street Rhythm Band,Love Land,0.669,0.514,0.0,-11.221,0.0,0.0303,0.477,0.0,0.307,0.866,96.356,audio_features,5tMuapLvDtmai49KiqXKnu,spotify:track:5tMuapLvDtmai49KiqXKnu,https://api.spotify.com/v1/tracks/5tMuapLvDtmai49KiqXKnu,https://api.spotify.com/v1/audio-analysis/5tMuapLvDtmai49KiqXKnu,186973.0,4.0
47,Three Dog Night,Joy to the World,0.649,0.679,2.0,-12.515,1.0,0.0316,0.464,0.00121,0.339,0.971,126.867,audio_features,2ymeOsYijJz09LfKw3yM2x,spotify:track:2ymeOsYijJz09LfKw3yM2x,https://api.spotify.com/v1/tracks/2ymeOsYijJz09LfKw3yM2x,https://api.spotify.com/v1/audio-analysis/2ymeOsYijJz09LfKw3yM2x,220573.0,4.0
48,Rod Stewart,Maggie May,0.605,0.574,2.0,-10.536,1.0,0.0377,0.559,0.113,0.0684,0.543,129.449,audio_features,6rovOdp3HgK1DeAMYDzoA7,spotify:track:6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/tracks/6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/audio-analysis/6rovOdp3HgK1DeAMYDzoA7,350267.0,4.0
49,Carole King,It's Too Late,0.45,0.442,9.0,-12.718,0.0,0.0353,0.493,0.00564,0.134,0.812,208.282,audio_features,12q3V8ShACq2PSWINMc2rC,spotify:track:12q3V8ShACq2PSWINMc2rC,https://api.spotify.com/v1/tracks/12q3V8ShACq2PSWINMc2rC,https://api.spotify.com/v1/audio-analysis/12q3V8ShACq2PSWINMc2rC,233173.0,4.0
50,The Osmonds,One Bad Apple,0.6,0.567,0.0,-7.163,1.0,0.0398,0.382,0.0,0.213,0.92,101.041,audio_features,50UoJUrslRVqG0cg6uboyn,spotify:track:50UoJUrslRVqG0cg6uboyn,https://api.spotify.com/v1/tracks/50UoJUrslRVqG0cg6uboyn,https://api.spotify.com/v1/audio-analysis/50UoJUrslRVqG0cg6uboyn,164973.0,4.0
51,Bee Gees,How Can You Mend a Broken Heart,0.594,0.5,5.0,-5.586,0.0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093.0,4.0
52,Raiders,Indian Reservation (The Lament of the Cherokee Reservation Indian),0.639,0.385,2.0,-13.253,1.0,0.0759,0.284,0.00193,0.0873,0.209,131.714,audio_features,3mDOHVY9MWZOTODSNF5GBj,spotify:track:3mDOHVY9MWZOTODSNF5GBj,https://api.spotify.com/v1/tracks/3mDOHVY9MWZOTODSNF5GBj,https://api.spotify.com/v1/audio-analysis/3mDOHVY9MWZOTODSNF5GBj,171933.0,4.0
53,Donny Osmond,Go Away Little Girl,0.302,0.521,7.0,-5.391,1.0,0.0354,0.72,4.74e-06,0.123,0.364,101.814,audio_features,6SvOdNsEfi7EDB0oFtH3YG,spotify:track:6SvOdNsEfi7EDB0oFtH3YG,https://api.spotify.com/v1/tracks/6SvOdNsEfi7EDB0oFtH3YG,https://api.spotify.com/v1/audio-analysis/6SvOdNsEfi7EDB0oFtH3YG,150600.0,4.0
54,John Denver,"Take Me Home, Country Roads",0.38,0.43,9.0,-12.564,1.0,0.0288,0.546,1.71e-05,0.188,0.547,82.204,audio_features,1QbOvACeYanja5pbnJbAmk,spotify:track:1QbOvACeYanja5pbnJbAmk,https://api.spotify.com/v1/tracks/1QbOvACeYanja5pbnJbAmk,https://api.spotify.com/v1/audio-analysis/1QbOvACeYanja5pbnJbAmk,197813.0,4.0
55,The Temptations,Just My Imagination (Running Away with Me),0.425,0.242,0.0,-15.424,1.0,0.0267,0.88,0.0118,0.195,0.477,92.472,audio_features,39Bd345OWEhRNyfayhp9gv,spotify:track:39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/tracks/39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/audio-analysis/39Bd345OWEhRNyfayhp9gv,228160.0,4.0
56,Tony Orlando and Dawn,Knock Three Times,0.774,0.58,1.0,-10.08,1.0,0.0512,0.158,0.0,0.0458,0.923,123.127,audio_features,5eieTS268veCXyZoLoy7eP,spotify:track:5eieTS268veCXyZoLoy7eP,https://api.spotify.com/v1/tracks/5eieTS268veCXyZoLoy7eP,https://api.spotify.com/v1/audio-analysis/5eieTS268veCXyZoLoy7eP,176704.0,4.0
57,Janis Joplin,Me and Bobby McGee,0.43,0.463,2.0,-10.96,1.0,0.0442,0.303,5.84e-05,0.152,0.66,93.405,audio_features,1IqFh00G2kvvMm8pRMpehA,spotify:track:1IqFh00G2kvvMm8pRMpehA,https://api.spotify.com/v1/tracks/1IqFh00G2kvvMm8pRMpehA,https://api.spotify.com/v1/audio-analysis/1IqFh00G2kvvMm8pRMpehA,271333.0,4.0
58,Al Green,Tired of Being Alone,0.772,0.397,7.0,-8.585,1.0,0.0391,0.339,0.00541,0.0753,0.617,97.964,audio_features,10vkYRKw6Jjr7try1ir50G,spotify:track:10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/audio-analysis/10vkYRKw6Jjr7try1ir50G,172320.0,4.0
59,Honey Cone,Want Ads,0.651,0.812,1.0,-6.912,1.0,0.239,0.33,0.000131,0.0833,0.927,189.684,audio_features,3YpN9pvaTXKSXurj3HBq8M,spotify:track:3YpN9pvaTXKSXurj3HBq8M,https://api.spotify.com/v1/tracks/3YpN9pvaTXKSXurj3HBq8M,https://api.spotify.com/v1/audio-analysis/3YpN9pvaTXKSXurj3HBq8M,166386.0,4.0
60,The Undisputed Truth,Smiling Faces Sometimes,0.551,0.461,11.0,-11.778,1.0,0.0255,0.252,2.39e-06,0.0541,0.739,105.155,audio_features,5Vdg4tP25ffeGEC5GGmCwm,spotify:track:5Vdg4tP25ffeGEC5GGmCwm,https://api.spotify.com/v1/tracks/5Vdg4tP25ffeGEC5GGmCwm,https://api.spotify.com/v1/audio-analysis/5Vdg4tP25ffeGEC5GGmCwm,198547.0,4.0
61,Cornelius Brothers & Sister Rose,Treat Her Like a Lady,0.775,0.476,11.0,-8.539,0.0,0.0355,0.191,0.0,0.132,0.928,131.4,audio_features,75t6tcHkZDFKLKJwjXFMtq,spotify:track:75t6tcHkZDFKLKJwjXFMtq,https://api.spotify.com/v1/tracks/75t6tcHkZDFKLKJwjXFMtq,https://api.spotify.com/v1/audio-analysis/75t6tcHkZDFKLKJwjXFMtq,160360.0,4.0
62,The Rolling Stones,Brown Sugar,0.633,0.934,0.0,-3.594,1.0,0.0344,0.219,0.00021,0.0592,0.963,128.606,audio_features,61UuPxxYUvacEH6SHIK3sU,spotify:track:61UuPxxYUvacEH6SHIK3sU,https://api.spotify.com/v1/tracks/61UuPxxYUvacEH6SHIK3sU,https://api.spotify.com/v1/audio-analysis/61UuPxxYUvacEH6SHIK3sU,228667.0,4.0
63,Jean Knight,Mr. Big Stuff,0.886,0.491,8.0,-12.589,1.0,0.171,0.29,2.46e-06,0.229,0.971,93.236,audio_features,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,164560.0,4.0
64,Lee Michaels,Do You Know What I Mean,0.788,0.861,0.0,-9.745,1.0,0.0623,0.158,1.35e-05,0.0199,0.95,109.232,audio_features,0X2ckklp0uln3TRUH7JTpN,spotify:track:0X2ckklp0uln3TRUH7JTpN,https://api.spotify.com/v1/tracks/0X2ckklp0uln3TRUH7JTpN,https://api.spotify.com/v1/audio-analysis/0X2ckklp0uln3TRUH7JTpN,193801.0,4.0
